,hashed_user_id,event_date,event_type,params
218613,57850,2025-01-16,checkout.shown,{}
218614,57851,2025-02-06,main_page.shown,{}
218615,57851,2025-02-06,item.added,{}
218616,57851,2025-02-06,cart.shown,{}
218617,57851,2025-02-06,checkout.shown,{}
218618,57851,2025-02-06,order.created,"{""order_id"": ""O57851_0_4678""}"
218619,57852,2025-02-15,main_page.shown,{}
218620,57852,2025-02-15,item.added,{}
218621,57852,2025-02-15,cart.shown,{}
218622,57852,2025-02-15,checkout.shown,{}
218623,57853,2025-02-25,main_page.shown,{}
218624,57853,2025-02-25,item.added,{}
218625,57853,2025-02-25,cart.shown,{}
218626,57853,2025-02-25,checkout.shown,{}
218627,57853,2025-02-25,order.created,"{""order_id"": ""O57853_0_7978""}"
218628,57853,2025-03-01,main_page.shown,{}
218629,57853,2025-03-01,item.added,{}
218630,57854,2025-02-21,main_page.shown,{}
218631,57855,2025-01-06,main_page.shown,{}
218632,57855,2025-01-06,item.added,{}
218633,57855,2025-01-06,cart.shown,{}
218634,57855,2025-01-06,checkout.shown,{}
218635,57856,2025-02-13,main_page.shown,{}
218636,57856,2025-02-13,item.added,{}
218637,57856,2025-02-13,cart.shown,{}
218638,57856,2025-02-13,checkout.shown,{}
218639,57856,2025-02-13,order.created,"{""order_id"": ""O57856_0_2387""}"
218640,57856,2025-02-13,support.feedback_submitted,"{""order_id"": ""O57856_0_2387"", ""feedback_id"": ""FB57856_0_4806""}"
218641,57857,2025-01-19,main_page.shown,{}
218642,57857,2025-01-19,item.added,{}
218643,57857,2025-01-19,cart.shown,{}
218644,57857,2025-01-19,checkout.shown,{}
218645,57858,2025-01-26,main_page.shown,{}
218646,57858,2025-01-26,item.added,{}
218647,57858,2025-01-26,cart.shown,{}
218648,57859,2025-01-16,main_page.shown,{}
218649,57859,2025-01-16,item.added,{}
218650,57859,2025-01-16,cart.shown,{}
218651,57859,2025-01-16,checkout.shown,{}
218652,57859,2025-01-16,,{}
218653,57860,2025-02-07,main_page.shown,{}
218654,57860,2025-02-07,item.added,{}
218655,57860,2025-02-07,cart.shown,{}
218656,57860,2025-02-07,checkout.shown,{}
218657,57860,2025-02-07,order.created,"{""order_id"": ""O57860_0_9678""}"
218658,57861,2025-02-03,main_page.shown,{}
218659,57861,2025-02-03,item.added,{}
218660,57861,2025-02-03,cart.shown,{}
218661,57862,2025-01-10,main_page.shown,{}
218662,57862,2025-01-10,item.added,{}
218663,57863,2025-02-19,main_page.shown,{}
218664,57864,2025-02-21,main_page.shown,{}
218665,57864,2025-02-21,item.added,{}
218666,57865,2025-02-14,main_page.shown,{}
218667,57865,2025-02-14,item.added,{}
218668,57866,2025-02-09,main_page.shown,{}
218669,57867,2025-02-06,main_page.shown,{}
218670,57867,2025-02-06,item.added,{}
218671,57867,2025-02-06,cart.shown,{}
218672,57868,2025-02-06,main_page.shown,{}
218673,57868,2025-02-06,item.added,{}
218674,57868,2025-02-06,cart.shown,{}
218675,57868,2025-02-06,checkout.shown,{}
218676,57868,2025-02-06,order.created,"{""order_id"": ""O57868_0_5863""}"
218677,57869,2025-02-21,main_page.shown,{}
218678,57869,2025-02-21,item.added,{}
218679,57869,2025-02-21,cart.shown,{}
218680,57870,2025-01-06,main_page.shown,{}
218681,57871,2025-02-25,main_page.shown,{}
218682,57871,2025-02-25,item.added,{}
218683,57871,2025-02-25,cart.shown,{}
218684,57872,2025-01-07,main_page.shown,{}
218685,57872,2025-01-07,item.added,{}
218686,57872,2025-01-07,,{}
218687,57872,2025-01-07,checkout.shown,{}
218688,57872,2025-01-07,order.created,"{""order_id"": ""O57872_0_5414""}"
218689,57873,2025-02-24,main_page.shown,{}
218690,57873,2025-02-24,item.added,{}
218691,57873,2025-02-24,cart.shown,{}
218692,57874,2025-02-06,main_page.shown,{}
218693,57874,2025-02-06,item.added,{}
218694,57875,2025-02-02,main_page.shown,{}
218695,57875,2025-02-02,item.added,{}
218696,57875,2025-02-02,cart.shown,{}
218697,57876,2025-01-30,main_page.shown,{}
218698,57877,2025-01-04,main_page.shown,{}
218699,57877,2025-01-04,,{}
218700,57877,2025-01-04,cart.shown,{}
218701,57877,2025-01-04,checkout.shown,{}
218702,57877,2025-01-04,order.created,"{""order_id"": ""O57877_0_7902""}"
218703,57878,2025-02-26,main_page.shown,{}
218704,57879,2025-01-30,main_page.shown,{}
218705,57879,2025-01-30,item.added,{}
218706,57879,2025-01-30,cart.shown,{}
218707,57879,2025-01-30,checkout.shown,{}
218708,57879,2025-01-30,order.created,"{""order_id"": ""O57879_0_8652""}"
218709,57880,2025-02-20,main_page.shown,{}
218710,57881,2025-01-19,main_page.shown,{}
218711,57881,2025-01-19,item.added,{}
218712,57881,2025-01-19,cart.shown,{}
218713,57882,2025-02-25,main_page.shown,{}
218714,57882,2025-02-25,item.added,{}
218715,57882,2025-02-25,cart.shown,{}
218716,57882,2025-02-25,checkout.shown,{}
218717,57882,2025-02-25,order.created,"{""order_id"": ""O57882_0_3968""}"
218718,57883,2025-01-25,main_page.shown,{}
218719,57883,2025-01-25,item.added,{}
218720,57883,2025-01-25,cart.shown,{}
218721,57884,2025-02-18,main_page.shown,{}
218722,57884,2025-02-18,item.added,{}
218723,57884,2025-02-18,cart.shown,{}
218724,57884,2025-02-18,checkout.shown,{}
218725,57884,2025-02-18,order.created,"{""order_id"": ""O57884_0_7638""}"
218726,57885,2025-01-23,main_page.shown,{}
218727,57885,2025-01-23,item.added,{}
218728,57885,2025-01-23,cart.shown,{}
218729,57886,2025-01-15,main_page.shown,{}
218730,57886,2025-01-15,item.added,{}
218731,57886,2025-01-15,cart.shown,{}
218732,57886,2025-01-15,,{}
218733,57886,2025-01-15,order.created,"{""order_id"": ""O57886_0_1681""}"
218734,57887,2025-02-17,main_page.shown,{}
218735,57887,2025-02-17,item.added,{}
218736,57887,2025-02-17,cart.shown,{}
218737,57887,2025-02-17,checkout.shown,{}
218738,57887,2025-02-17,order.created,"{""order_id"": ""O57887_0_6416""}"
218739,57888,2025-01-17,main_page.shown,{}
218740,57888,2025-01-17,item.added,{}
218741,57888,2025-01-17,cart.shown,{}
218742,57889,2025-02-02,main_page.shown,{}
218743,57889,2025-02-02,item.added,{}
218744,57889,2025-02-02,cart.shown,{}
218745,57890,2025-01-18,main_page.shown,{}
218746,57890,2025-01-18,item.added,{}
218747,57891,2025-02-07,,{}
218748,57891,2025-02-07,item.added,{}
218749,57891,2025-02-07,cart.shown,{}
218750,57891,2025-02-07,checkout.shown,{}
218751,57891,2025-02-07,order.created,"{""order_id"": ""O57891_0_1581""}"
218752,57891,2025-02-09,main_page.shown,{}
218753,57891,2025-02-09,item.added,{}
218754,57891,2025-02-09,cart.shown,{}
218755,57891,2025-02-09,checkout.shown,{}
218756,57891,2025-02-09,order.created,"{""order_id"": ""O57891_1_8930""}"
218757,57892,2025-02-08,main_page.shown,{}
218758,57892,2025-02-08,item.added,{}
218759,57892,2025-02-08,cart.shown,{}
218760,57892,2025-02-08,checkout.shown,{}
218761,57892,2025-02-08,order.created,"{""order_id"": ""O57892_0_1763""}"
218762,57892,2025-02-13,main_page.shown,{}
218763,57893,2025-02-25,main_page.shown,{}
218764,57893,2025-02-25,item.added,{}
218765,57893,2025-02-25,cart.shown,{}
218766,57893,2025-02-25,checkout.shown,{}
218767,57893,2025-02-25,order.created,"{""order_id"": ""O57893_0_9287""}"
218768,57893,2025-02-27,main_page.shown,{}
218769,57893,2025-02-27,item.added,{}
218770,57893,2025-02-27,cart.shown,{}
218771,57893,2025-02-27,checkout.shown,{}
218772,57893,2025-02-27,order.created,"{""order_id"": ""O57893_1_7569""}"
218773,57894,2025-02-01,main_page.shown,{}
218774,57894,2025-02-01,item.added,{}
218775,57894,2025-02-01,cart.shown,{}
218776,57894,2025-02-01,checkout.shown,{}
218777,57894,2025-02-01,order.created,"{""order_id"": ""O57894_0_5888""}"
218778,57895,2025-02-03,main_page.shown,{}
218779,57895,2025-02-03,item.added,{}
218780,57895,2025-02-03,cart.shown,{}
218781,57895,2025-02-03,checkout.shown,{}
218782,57895,2025-02-03,order.created,"{""order_id"": ""O57895_0_8542""}"
218783,57896,2025-01-03,main_page.shown,{}
218784,57896,2025-01-03,item.added,{}
218785,57896,2025-01-03,cart.shown,{}
218786,57897,2025-02-22,main_page.shown,{}
218787,57897,2025-02-22,,{}
218788,57897,2025-02-22,cart.shown,{}
218789,57897,2025-02-22,checkout.shown,{}
218790,57898,2025-01-19,main_page.shown,{}
218791,57898,2025-01-19,item.added,{}
218792,57899,2025-01-11,main_page.shown,{}
218793,57899,2025-01-11,item.added,{}
218794,57899,2025-01-11,cart.shown,{}
218795,57899,2025-01-11,checkout.shown,{}
218796,57899,2025-01-11,order.created,"{""order_id"": ""O57899_0_7917""}"
218797,57899,2025-01-17,main_page.shown,{}
218798,57899,2025-01-17,item.added,{}
218799,57899,2025-01-17,cart.shown,{}
218800,57899,2025-01-17,checkout.shown,{}
218801,57899,2025-01-17,order.created,"{""order_id"": ""O57899_1_8222""}"
218802,57900,2025-01-13,main_page.shown,{}
218803,57900,2025-01-13,item.added,{}
218804,57900,2025-01-13,cart.shown,{}
218805,57901,2025-01-05,main_page.shown,{}
218806,57901,2025-01-05,item.added,{}
218807,57901,2025-01-05,cart.shown,{}
218808,57901,2025-01-05,checkout.shown,{}
218809,57901,2025-01-05,order.created,"{""order_id"": ""O57901_0_8516""}"
218810,57901,2025-01-05,support.feedback_submitted,"{""order_id"": ""O57901_0_8516"", ""feedback_id"": ""FB57901_0_5357""}"
218811,57902,2025-02-02,main_page.shown,{}
218812,57902,2025-02-02,,{}
218813,57902,2025-02-02,cart.shown,{}
218814,57903,2025-01-24,main_page.shown,{}
218815,57903,2025-01-24,item.added,{}
218816,57903,2025-01-24,cart.shown,{}
218817,57904,2025-01-18,main_page.shown,{}
218818,57905,2025-01-24,main_page.shown,{}
218819,57905,2025-01-24,item.added,{}
218820,57905,2025-01-24,cart.shown,{}
218821,57905,2025-01-24,checkout.shown,{}
218822,57905,2025-01-24,order.created,"{""order_id"": ""O57905_0_6017""}"
218823,57906,2025-02-20,main_page.shown,{}
218824,57906,2025-02-20,item.added,{}
218825,57906,2025-02-20,cart.shown,{}
218826,57906,2025-02-20,checkout.shown,{}
218827,57906,2025-02-20,order.created,"{""order_id"": ""O57906_0_7327""}"
218828,57907,2025-01-16,main_page.shown,{}
218829,57907,2025-01-16,item.added,{}
218830,57907,2025-01-16,cart.shown,{}
218831,57907,2025-01-16,checkout.shown,{}
218832,57907,2025-01-16,order.created,"{""order_id"": ""O57907_0_2569""}"
218833,57908,2025-01-07,main_page.shown,{}
218834,57908,2025-01-07,item.added,{}
218835,57908,2025-01-07,cart.shown,{}
218836,57908,2025-01-07,checkout.shown,{}
218837,57908,2025-01-07,order.created,"{""order_id"": ""O57908_0_8412""}"
218838,57908,2025-01-07,support.feedback_submitted,"{""order_id"": ""O57908_0_8412"", ""feedback_id"": ""FB57908_0_5787""}"
218839,57909,2025-01-22,main_page.shown,{}
218840,57909,2025-01-22,item.added,{}
218841,57909,2025-01-22,cart.shown,{}
218842,57909,2025-01-22,checkout.shown,{}
218843,57909,2025-01-22,order.created,"{""order_id"": ""O57909_0_8929""}"
218844,57910,2025-02-15,main_page.shown,{}
218845,57911,2025-01-30,main_page.shown,{}
218846,57911,2025-01-30,item.added,{}
218847,57911,2025-01-30,cart.shown,{}
218848,57911,2025-01-30,checkout.shown,{}
218849,57911,2025-01-30,order.created,"{""order_id"": ""O57911_0_1087""}"
218850,57912,2025-01-18,main_page.shown,{}
218851,57912,2025-01-18,item.added,{}
218852,57912,2025-01-18,cart.shown,{}
218853,57912,2025-01-18,checkout.shown,{}
218854,57912,2025-01-18,order.created,"{""order_id"": ""O57912_0_3037""}"
218855,57913,2025-02-09,main_page.shown,{}
218856,57913,2025-02-09,item.added,{}
218857,57913,2025-02-09,cart.shown,{}
218858,57914,2025-02-18,main_page.shown,{}
218859,57914,2025-02-18,item.added,{}
218860,57915,2025-02-27,main_page.shown,{}
218861,57915,2025-02-27,item.added,{}
218862,57915,2025-02-27,cart.shown,{}
218863,57915,2025-02-27,checkout.shown,{}
218864,57916,2025-01-15,main_page.shown,{}
218865,57916,2025-01-15,item.added,{}
218866,57916,2025-01-15,cart.shown,{}
218867,57917,2025-01-26,main_page.shown,{}
218868,57917,2025-01-26,item.added,{}
218869,57918,2025-01-12,main_page.shown,{}
218870,57918,2025-01-12,item.added,{}
218871,57918,2025-01-12,cart.shown,{}
218872,57919,2025-01-04,main_page.shown,{}
218873,57919,2025-01-04,item.added,{}
218874,57919,2025-01-04,cart.shown,{}
218875,57919,2025-01-04,checkout.shown,{}
218876,57919,2025-01-04,order.created,"{""order_id"": ""O57919_0_9456""}"
218877,57919,2025-01-06,main_page.shown,{}
218878,57919,2025-01-06,item.added,{}
218879,57919,2025-01-06,cart.shown,{}
218880,57920,2025-01-08,main_page.shown,{}
218881,57920,2025-01-08,item.added,{}
218882,57920,2025-01-08,cart.shown,{}
218883,57920,2025-01-08,checkout.shown,{}
218884,57921,2025-01-27,main_page.shown,{}
218885,57922,2025-02-18,main_page.shown,{}
218886,57922,2025-02-18,item.added,{}
218887,57922,2025-02-18,cart.shown,{}
218888,57923,2025-01-30,main_page.shown,{}
218889,57923,2025-01-30,item.added,{}
218890,57923,2025-01-30,cart.shown,{}
218891,57923,2025-01-30,checkout.shown,{}
218892,57924,2025-02-05,main_page.shown,{}
218893,57924,2025-02-05,item.added,{}
218894,57924,2025-02-05,cart.shown,{}
218895,57924,2025-02-05,checkout.shown,{}
218896,57924,2025-02-05,,{}
218897,57925,2025-01-31,main_page.shown,{}
218898,57926,2025-02-12,main_page.shown,{}
218899,57926,2025-02-12,item.added,{}
218900,57926,2025-02-12,cart.shown,{}
218901,57926,2025-02-12,checkout.shown,{}
218902,57926,2025-02-12,order.created,"{""order_id"": ""O57926_0_8753""}"
218903,57926,2025-02-18,main_page.shown,{}
218904,57926,2025-02-18,item.added,{}
218905,57926,2025-02-18,cart.shown,{}
218906,57926,2025-02-18,checkout.shown,{}
218907,57926,2025-02-18,order.created,"{""order_id"": ""O57926_1_3616""}"
218908,57927,2025-01-23,main_page.shown,{}
218909,57927,2025-01-23,item.added,{}
218910,57927,2025-01-23,cart.shown,{}
218911,57927,2025-01-23,checkout.shown,{}
218912,57927,2025-01-23,order.created,"{""order_id"": ""O57927_0_9300""}"
218913,57928,2025-02-17,main_page.shown,{}
218914,57928,2025-02-17,item.added,{}
218915,57929,2025-02-04,main_page.shown,{}
218916,57929,2025-02-04,item.added,{}
218917,57929,2025-02-04,cart.shown,{}
218918,57929,2025-02-04,checkout.shown,{}
218919,57929,2025-02-04,order.created,"{""order_id"": ""O57929_0_8465""}"
218920,57930,2025-02-20,main_page.shown,{}
218921,57930,2025-02-20,item.added,{}
218922,57930,2025-02-20,cart.shown,{}
218923,57930,2025-02-20,checkout.shown,{}
218924,57931,2025-02-04,main_page.shown,{}
218925,57932,2025-02-16,main_page.shown,{}
218926,57932,2025-02-16,item.added,{}
218927,57932,2025-02-16,cart.shown,{}
218928,57932,2025-02-16,checkout.shown,{}
218929,57932,2025-02-16,order.created,"{""order_id"": ""O57932_0_4007""}"
218930,57932,2025-02-23,main_page.shown,{}
218931,57932,2025-02-23,item.added,{}
218932,57932,2025-02-23,cart.shown,{}
218933,57932,2025-02-23,checkout.shown,{}
218934,57932,2025-02-23,order.created,"{""order_id"": ""O57932_1_8213""}"
218935,57932,2025-02-25,main_page.shown,{}
218936,57933,2025-01-15,main_page.shown,{}
218937,57934,2025-02-16,main_page.shown,{}
218938,57935,2025-02-17,main_page.shown,{}
218939,57935,2025-02-17,item.added,{}
218940,57935,2025-02-17,cart.shown,{}
218941,57936,2025-01-16,main_page.shown,{}
218942,57936,2025-01-16,item.added,{}
218943,57936,2025-01-16,cart.shown,{}
218944,57937,2025-02-13,main_page.shown,{}
218945,57937,2025-02-13,item.added,{}
218946,57937,2025-02-13,cart.shown,{}
218947,57938,2025-02-11,main_page.shown,{}
218948,57939,2025-01-20,main_page.shown,{}
218949,57939,2025-01-20,item.added,{}
218950,57939,2025-01-20,cart.shown,{}
218951,57939,2025-01-20,checkout.shown,{}
218952,57939,2025-01-20,order.created,"{""order_id"": ""O57939_0_8225""}"
218953,57939,2025-01-25,main_page.shown,{}
218954,57939,2025-01-25,item.added,{}
218955,57939,2025-01-25,cart.shown,{}
218956,57939,2025-01-25,checkout.shown,{}
218957,57939,2025-01-25,order.created,"{""order_id"": ""O57939_1_6217""}"
218958,57940,2025-01-24,main_page.shown,{}
218959,57940,2025-01-24,item.added,{}
218960,57941,2025-01-20,main_page.shown,{}
218961,57941,2025-01-20,item.added,{}
218962,57942,2025-01-11,main_page.shown,{}
218963,57942,2025-01-11,item.added,{}
218964,57942,2025-01-11,cart.shown,{}
218965,57943,2025-02-23,main_page.shown,{}
218966,57943,2025-02-23,item.added,{}
218967,57943,2025-02-23,cart.shown,{}
218968,57943,2025-02-23,checkout.shown,{}
218969,57944,2025-01-01,main_page.shown,{}
218970,57945,2025-01-06,main_page.shown,{}
218971,57945,2025-01-06,item.added,{}
218972,57946,2025-01-17,main_page.shown,{}
218973,57946,2025-01-17,item.added,{}
218974,57946,2025-01-17,cart.shown,{}
218975,57946,2025-01-17,checkout.shown,{}
218976,57946,2025-01-17,order.created,"{""order_id"": ""O57946_0_1047""}"
218977,57947,2025-02-01,main_page.shown,{}
218978,57947,2025-02-01,item.added,{}
218979,57947,2025-02-01,cart.shown,{}
218980,57948,2025-02-26,main_page.shown,{}
218981,57948,2025-02-26,item.added,{}
218982,57948,2025-02-26,cart.shown,{}
218983,57949,2025-02-13,main_page.shown,{}
218984,57949,2025-02-13,item.added,{}
218985,57949,2025-02-13,cart.shown,{}
218986,57950,2025-01-31,main_page.shown,{}
218987,57951,2025-01-05,main_page.shown,{}
218988,57951,2025-01-05,item.added,{}
218989,57951,2025-01-05,cart.shown,{}
218990,57951,2025-01-05,checkout.shown,{}
218991,57952,2025-01-07,main_page.shown,{}
218992,57952,2025-01-07,item.added,{}
218993,57952,2025-01-07,cart.shown,{}
218994,57952,2025-01-07,checkout.shown,{}
218995,57952,2025-01-07,order.created,"{""order_id"": ""O57952_0_4093""}"
218996,57953,2025-02-14,main_page.shown,{}
218997,57954,2025-02-12,main_page.shown,{}
218998,57954,2025-02-12,item.added,{}
218999,57955,2025-01-02,main_page.shown,{}
219000,57955,2025-01-02,item.added,{}
219001,57955,2025-01-02,cart.shown,{}
219002,57955,2025-01-02,,{}
219003,57955,2025-01-02,order.created,"{""order_id"": ""O57955_0_7418""}"
219004,57955,2025-01-06,main_page.shown,{}
219005,57955,2025-01-06,item.added,{}
219006,57955,2025-01-06,cart.shown,{}
219007,57956,2025-02-24,main_page.shown,{}
219008,57956,2025-02-24,item.added,{}
219009,57956,2025-02-24,cart.shown,{}
219010,57956,2025-02-24,checkout.shown,{}
219011,57956,2025-02-24,order.created,"{""order_id"": ""O57956_0_9351""}"
219012,57957,2025-01-27,main_page.shown,{}
219013,57958,2025-02-11,main_page.shown,{}
219014,57958,2025-02-11,item.added,{}
219015,57958,2025-02-11,cart.shown,{}
219016,57958,2025-02-11,checkout.shown,{}
219017,57958,2025-02-11,order.created,"{""order_id"": ""O57958_0_3586""}"
219018,57958,2025-02-17,main_page.shown,{}
219019,57958,2025-02-17,item.added,{}
219020,57959,2025-01-22,main_page.shown,{}
219021,57959,2025-01-22,item.added,{}
219022,57959,2025-01-22,cart.shown,{}
219023,57960,2025-02-12,main_page.shown,{}
219024,57960,2025-02-12,item.added,{}
219025,57960,2025-02-12,cart.shown,{}
219026,57961,2025-01-12,main_page.shown,{}
219027,57961,2025-01-12,item.added,{}
219028,57961,2025-01-12,cart.shown,{}
219029,57961,2025-01-12,checkout.shown,{}
219030,57962,2025-02-11,main_page.shown,{}
219031,57962,2025-02-11,item.added,{}
219032,57962,2025-02-11,cart.shown,{}
219033,57962,2025-02-11,checkout.shown,{}
219034,57963,2025-02-10,main_page.shown,{}
219035,57963,2025-02-10,item.added,{}
219036,57963,2025-02-10,cart.shown,{}
219037,57963,2025-02-10,checkout.shown,{}
219038,57963,2025-02-10,order.created,"{""order_id"": ""O57963_0_4476""}"
219039,57963,2025-02-10,support.feedback_submitted,"{""order_id"": ""O57963_0_4476"", ""feedback_id"": ""FB57963_0_1799""}"
219040,57964,2025-02-05,main_page.shown,{}
219041,57965,2025-01-22,main_page.shown,{}
219042,57965,2025-01-22,item.added,{}
219043,57965,2025-01-22,cart.shown,{}
219044,57966,2025-02-23,main_page.shown,{}
219045,57966,2025-02-23,item.added,{}
219046,57966,2025-02-23,cart.shown,{}
219047,57967,2025-01-01,main_page.shown,{}
219048,57967,2025-01-01,item.added,{}
219049,57967,2025-01-01,cart.shown,{}
219050,57967,2025-01-01,checkout.shown,{}
219051,57967,2025-01-01,order.created,"{""order_id"": ""O57967_0_1804""}"
219052,57968,2025-01-19,main_page.shown,{}
219053,57969,2025-01-03,main_page.shown,{}
219054,57969,2025-01-03,item.added,{}
219055,57969,2025-01-03,cart.shown,{}
219056,57970,2025-02-13,main_page.shown,{}
219057,57971,2025-01-08,main_page.shown,{}
219058,57971,2025-01-08,item.added,{}
219059,57971,2025-01-08,cart.shown,{}
219060,57972,2025-02-25,main_page.shown,{}
219061,57972,2025-02-25,item.added,{}
219062,57972,2025-02-25,cart.shown,{}
219063,57972,2025-02-25,checkout.shown,{}
219064,57972,2025-02-25,order.created,"{""order_id"": ""O57972_0_6086""}"
219065,57973,2025-01-07,main_page.shown,{}
219066,57973,2025-01-07,item.added,{}
219067,57973,2025-01-07,cart.shown,{}
219068,57973,2025-01-07,checkout.shown,{}
219069,57974,2025-01-27,,{}
219070,57974,2025-01-27,,{}
219071,57974,2025-01-27,cart.shown,{}
219072,57974,2025-01-27,checkout.shown,{}
219073,57974,2025-01-27,order.created,"{""order_id"": ""O57974_0_5376""}"
219074,57975,2025-01-04,main_page.shown,{}
219075,57976,2025-02-07,main_page.shown,{}
219076,57976,2025-02-07,item.added,{}
219077,57977,2025-01-15,main_page.shown,{}
219078,57977,2025-01-15,item.added,{}
219079,57977,2025-01-15,cart.shown,{}
219080,57977,2025-01-15,checkout.shown,{}
219081,57977,2025-01-15,order.created,"{""order_id"": ""O57977_0_7583""}"
219082,57978,2025-01-13,main_page.shown,{}
219083,57978,2025-01-13,item.added,{}
219084,57978,2025-01-13,cart.shown,{}
219085,57979,2025-01-21,main_page.shown,{}
219086,57979,2025-01-21,item.added,{}
219087,57979,2025-01-21,cart.shown,{}
219088,57979,2025-01-21,checkout.shown,{}
219089,57979,2025-01-21,order.created,"{""order_id"": ""O57979_0_9601""}"
219090,57979,2025-01-23,main_page.shown,{}
219091,57979,2025-01-23,item.added,{}
219092,57979,2025-01-23,cart.shown,{}
219093,57979,2025-01-23,checkout.shown,{}
219094,57979,2025-01-23,order.created,"{""order_id"": ""O57979_1_9565""}"
219095,57980,2025-02-06,main_page.shown,{}
219096,57980,2025-02-06,item.added,{}
219097,57980,2025-02-06,cart.shown,{}
219098,57980,2025-02-06,checkout.shown,{}
219099,57980,2025-02-06,order.created,"{""order_id"": ""O57980_0_6256""}"
219100,57981,2025-01-18,main_page.shown,{}
219101,57981,2025-01-18,item.added,{}
219102,57981,2025-01-18,cart.shown,{}
219103,57981,2025-01-18,checkout.shown,{}
219104,57981,2025-01-18,order.created,"{""order_id"": ""O57981_0_1404""}"
219105,57981,2025-01-24,main_page.shown,{}
219106,57981,2025-01-24,item.added,{}
219107,57981,2025-01-24,cart.shown,{}
219108,57981,2025-01-24,checkout.shown,{}
219109,57981,2025-01-24,order.created,"{""order_id"": ""O57981_1_9344""}"
219110,57981,2025-01-24,support.feedback_submitted,"{""order_id"": ""O57981_1_9344"", ""feedback_id"": ""FB57981_1_3878""}"
219111,57982,2025-01-11,main_page.shown,{}
219112,57982,2025-01-11,item.added,{}
219113,57982,2025-01-11,cart.shown,{}
219114,57982,2025-01-11,checkout.shown,{}
219115,57983,2025-02-05,main_page.shown,{}
219116,57983,2025-02-05,item.added,{}
219117,57984,2025-01-16,main_page.shown,{}
219118,57984,2025-01-16,item.added,{}
219119,57984,2025-01-16,cart.shown,{}
219120,57984,2025-01-16,checkout.shown,{}
219121,57985,2025-02-25,main_page.shown,{}
219122,57985,2025-02-25,item.added,{}
219123,57985,2025-02-25,cart.shown,{}
219124,57986,2025-01-08,main_page.shown,{}
219125,57986,2025-01-08,item.added,{}
219126,57986,2025-01-08,cart.shown,{}
219127,57987,2025-01-20,main_page.shown,{}
219128,57987,2025-01-20,item.added,{}
219129,57987,2025-01-20,cart.shown,{}
219130,57987,2025-01-20,checkout.shown,{}
219131,57987,2025-01-20,order.created,"{""order_id"": ""O57987_0_9616""}"
219132,57987,2025-01-23,main_page.shown,{}
219133,57987,2025-01-23,item.added,{}
219134,57987,2025-01-23,cart.shown,{}
219135,57988,2025-01-14,main_page.shown,{}
219136,57988,2025-01-14,item.added,{}
219137,57989,2025-01-07,main_page.shown,{}
219138,57990,2025-01-22,main_page.shown,{}
219139,57990,2025-01-22,,{}
219140,57990,2025-01-22,cart.shown,{}
219141,57991,2025-01-18,main_page.shown,{}
219142,57991,2025-01-18,item.added,{}
219143,57991,2025-01-18,cart.shown,{}
219144,57991,2025-01-18,checkout.shown,{}
219145,57991,2025-01-18,order.created,"{""order_id"": ""O57991_0_6973""}"
219146,57992,2025-01-07,main_page.shown,{}
219147,57993,2025-02-10,main_page.shown,{}
219148,57993,2025-02-10,item.added,{}
219149,57993,2025-02-10,cart.shown,{}
219150,57994,2025-02-01,main_page.shown,{}
219151,57995,2025-01-03,main_page.shown,{}
219152,57996,2025-01-22,main_page.shown,{}
219153,57996,2025-01-22,item.added,{}
219154,57996,2025-01-22,cart.shown,{}
219155,57997,2025-01-01,main_page.shown,{}
219156,57997,2025-01-01,item.added,{}
219157,57998,2025-01-06,main_page.shown,{}
219158,57999,2025-01-07,main_page.shown,{}
219159,58000,2025-01-23,main_page.shown,{}
219160,58000,2025-01-23,item.added,{}
219161,58001,2025-02-14,main_page.shown,{}
219162,58001,2025-02-14,item.added,{}
219163,58001,2025-02-14,cart.shown,{}
219164,58001,2025-02-14,checkout.shown,{}
219165,58001,2025-02-14,order.created,"{""order_id"": null}"
219166,58002,2025-02-20,main_page.shown,{}
219167,58003,2025-01-19,main_page.shown,{}
219168,58003,2025-01-19,item.added,{}
219169,58003,2025-01-19,cart.shown,{}
219170,58003,2025-01-19,checkout.shown,{}
219171,58003,2025-01-19,order.created,"{""order_id"": ""O58003_0_8391""}"
219172,58003,2025-01-25,main_page.shown,{}
219173,58003,2025-01-25,item.added,{}
219174,58003,2025-01-25,cart.shown,{}
219175,58004,2025-01-20,main_page.shown,{}
219176,58005,2025-02-22,main_page.shown,{}
219177,58005,2025-02-22,item.added,{}
219178,58005,2025-02-22,cart.shown,{}
219179,58006,2025-01-25,main_page.shown,{}
219180,58006,2025-01-25,item.added,{}
219181,58006,2025-01-25,cart.shown,{}
219182,58007,2025-01-06,main_page.shown,{}
219183,58007,2025-01-06,item.added,{}
219184,58007,2025-01-06,cart.shown,{}
219185,58007,2025-01-06,checkout.shown,{}
219186,58007,2025-01-06,order.created,"{""order_id"": ""O58007_0_9797""}"
219187,58008,2025-01-27,main_page.shown,{}
219188,58009,2025-02-27,main_page.shown,{}
219189,58009,2025-02-27,item.added,{}
219190,58009,2025-02-27,cart.shown,{}
219191,58009,2025-02-27,checkout.shown,{}
219192,58009,2025-02-27,order.created,"{""order_id"": ""O58009_0_8565""}"
219193,58010,2025-01-26,main_page.shown,{}
219194,58010,2025-01-26,item.added,{}
219195,58011,2025-01-08,main_page.shown,{}
