,hashed_order_id,hashed_user_id,event_date,order_sum,commission,delivery_fee
215516,O57051_2_3518,57051,2025-02-08,10436.0,586.0,1490.0
215528,O57054_0_6736,57054,2025-01-22,10762.0,933.0,0.0
215540,O57057_0_4493,57057,2025-01-15,9950.0,1000.0,1490.0
215548,O57058_0_1562,57058,2025-02-17,8891.0,759.0,0.0
215559,O57061_0_6252,57061,2025-01-20,7459.0,812.0,0.0
215567,O57062_0_9371,57062,2025-01-03,8003.0,589.0,990.0
215580,O57066_0_2333,57066,2025-01-02,9902.0,1031.0,0.0
215598,O57073_0_6371,57073,2025-02-02,9910.0,1083.0,0.0
215615,O57078_0_7565,57078,2025-02-19,13711.0,1589.0,0.0
215624,O57080_0_1958,57080,2025-01-12,8993.0,816.0,0.0
215630,O57081_0_1664,57081,2025-02-24,10992.0,1249.0,0.0
215635,O57082_0_5449,57082,2025-01-25,9727.0,1020.0,0.0
215652,O57085_0_3258,57085,2025-01-18,9625.0,746.0,0.0
215658,O57087_0_3743,57087,2025-02-05,11242.0,909.0,0.0
215664,O57088_0_7911,57088,2025-01-10,9667.0,970.0,0.0
215671,O57089_0_5744,57089,2025-01-10,9795.0,928.0,0.0
215676,O57090_0_6060,57090,2025-02-24,10145.0,980.0,0.0
215687,O57093_0_4948,57093,2025-01-16,9876.0,1188.0,0.0
215693,O57094_0_8011,57094,2025-02-18,10700.0,1468.0,0.0
215708,O57099_0_5681,57099,2025-01-30,11338.0,1294.0,0.0
215713,O57100_0_8182,57100,2025-02-26,8274.0,820.0,990.0
215747,O57112_0_6163,57112,2025-01-26,6685.0,900.0,0.0
215755,O57113_0_5751,57113,2025-02-21,9709.0,1109.0,0.0
215760,O57113_1_6577,57113,2025-02-23,7683.0,765.0,0.0
215765,O57114_0_9839,57114,2025-01-19,9895.0,1031.0,0.0
215770,O57115_0_7290,57115,2025-02-25,9799.0,790.0,0.0
215786,O57118_1_4132,57118,2025-02-22,7432.0,646.0,990.0
215795,O57121_0_5527,57121,2025-01-23,12303.0,1149.0,0.0
215805,,57123,2025-01-23,11701.0,1003.0,0.0
215810,O57124_0_2085,57124,2025-02-13,9271.0,659.0,0.0
215819,O57126_0_9869,57126,2025-02-21,8442.0,770.0,0.0
215824,O57126_1_9329,57126,2025-02-22,9762.0,1056.0,0.0
215832,O57128_0_6899,57128,2025-01-28,14217.0,1802.0,0.0
215838,O57128_1_9204,57128,2025-02-01,6103.0,521.0,0.0
215843,O57129_0_1594,57129,2025-01-30,13989.0,1391.0,0.0
215848,O57129_1_5521,57129,2025-02-01,11457.0,832.0,0.0
215862,O57133_0_3740,57133,2025-01-15,12138.0,1132.0,0.0
215878,O57136_1_8964,57136,2025-02-09,11275.0,872.0,0.0
215883,O57137_0_1235,57137,2025-01-09,9944.0,1270.0,0.0
215894,O57139_0_6890,57139,2025-01-11,9681.0,1130.0,0.0
215900,O57141_0_4891,57141,2025-01-23,10789.0,710.0,0.0
215908,O57142_0_4223,57142,2025-01-17,8742.0,608.0,0.0
215915,O57143_0_9955,57143,2025-02-19,8338.0,736.0,0.0
215924,O57145_0_3427,57145,2025-02-15,6543.0,740.0,0.0
215929,O57146_0_3237,57146,2025-02-24,9683.0,813.0,0.0
215942,O57149_0_2005,57149,2025-01-17,10506.0,1200.0,0.0
215948,O57151_0_9282,57151,2025-02-12,13116.0,1223.0,0.0
215953,O57152_0_6082,57152,2025-01-11,8441.0,742.0,0.0
215958,O57152_1_8536,57152,2025-01-13,5861.0,845.0,0.0
215967,O57155_0_8067,57155,2025-02-07,10954.0,1004.0,0.0
215974,O57156_0_5611,57156,2025-02-16,8146.0,951.0,990.0
215982,O57158_0_9595,57158,2025-01-12,10827.0,844.0,0.0
215987,O57158_1_7528,57158,2025-01-13,6683.0,627.0,0.0
215993,,57159,2025-01-07,,,
216007,O57164_0_2235,57164,2025-01-11,10679.0,841.0,0.0
216015,O57167_0_5931,57167,2025-02-03,12178.0,1408.0,0.0
216020,O57168_0_7584,57168,2025-01-21,9183.0,1093.0,0.0
216025,O57169_0_5989,57169,2025-01-13,8597.0,894.0,1490.0
216030,O57170_0_1748,57170,2025-01-09,7802.0,994.0,0.0
216036,O57171_0_6914,57171,2025-02-15,8915.0,1099.0,0.0
216041,O57172_0_2289,57172,2025-01-07,15833.0,1418.0,0.0
216056,O57176_0_1539,57176,2025-01-27,10939.0,1185.0,0.0
216061,O57176_1_4243,57176,2025-02-03,8685.0,643.0,0.0
216075,O57183_0_9137,57183,2025-01-20,11982.0,946.0,1490.0
216086,,57186,2025-01-09,9089.0,1278.0,0.0
216095,O57188_0_8716,57188,2025-01-16,9557.0,1218.0,0.0
216119,O57196_0_7251,57196,2025-01-31,7984.0,617.0,0.0
216131,O57198_0_6690,57198,2025-02-05,11038.0,855.0,0.0
216139,O57200_0_7788,57200,2025-01-24,11625.0,977.0,0.0
216146,O57202_0_9469,57202,2025-01-27,9923.0,981.0,0.0
216151,O57202_1_1704,57202,2025-02-03,11511.0,777.0,0.0
216156,O57203_0_3449,57203,2025-01-04,16000.0,1520.0,0.0
216161,O57203_1_1012,57203,2025-01-08,10766.0,1296.0,0.0
216175,O57207_0_5323,57207,2025-02-04,11654.0,1306.0,0.0
216184,O57210_0_1352,57210,2025-02-11,10495.0,767.0,0.0
216193,O57213_0_2947,57213,2025-02-13,12528.0,1234.0,0.0
216198,,57214,2025-02-23,,,
216217,O57221_0_4379,57221,2025-01-03,9435.0,1118.0,0.0
216234,O57225_0_6064,57225,2025-01-01,9123.0,943.0,0.0
216239,O57225_1_9715,57225,2025-01-07,7510.0,620.0,0.0
216251,O57229_0_9624,57229,2025-02-06,9838.0,988.0,0.0
216268,O57233_0_8717,57233,2025-02-14,11679.0,1085.0,0.0
216286,O57239_0_2031,57239,2025-01-02,11651.0,1285.0,0.0
216297,O57243_0_7370,57243,2025-02-23,9365.0,788.0,1490.0
216303,O57245_0_1978,57245,2025-01-21,12481.0,1547.0,0.0
216308,O57246_0_8205,57246,2025-02-09,5796.0,515.0,0.0
216320,O57248_0_2955,57248,2025-02-04,8590.0,835.0,0.0
216325,O57248_1_4209,57248,2025-02-06,8321.0,841.0,0.0
216336,O57251_0_7336,57251,2025-02-03,9323.0,1159.0,0.0
216345,O57253_0_6243,57253,2025-02-16,10225.0,1104.0,0.0
216350,O57253_1_3273,57253,2025-02-18,12267.0,1423.0,0.0
216356,O57254_0_4821,57254,2025-02-22,10275.0,1269.0,0.0
216385,O57264_0_2520,57264,2025-02-02,7911.0,807.0,0.0
216390,O57264_1_2723,57264,2025-02-05,10747.0,1121.0,0.0
216395,O57265_0_1142,57265,2025-01-09,11447.0,1373.0,0.0
216406,O57269_0_8357,57269,2025-01-22,8573.0,832.0,0.0
216413,O57271_0_4572,57271,2025-01-01,8437.0,753.0,0.0
216429,O57276_0_7852,57276,2025-02-22,10696.0,1516.0,0.0
216434,O57277_0_9447,57277,2025-02-20,9095.0,836.0,0.0
216444,O57280_0_3479,57280,2025-01-25,11595.0,1082.0,0.0
216453,O57281_0_9565,57281,2025-01-14,11904.0,1134.0,0.0
216463,O57284_0_7731,57284,2025-02-13,6501.0,717.0,990.0
216471,O57287_0_9934,57287,2025-01-27,9926.0,1088.0,1490.0
216480,O57289_0_5446,57289,2025-02-04,6878.0,643.0,0.0
216491,O57293_0_3662,57293,2025-02-21,9614.0,697.0,0.0
216499,O57294_0_1757,57294,2025-02-15,9140.0,1215.0,0.0
216510,O57297_0_7952,57297,2025-01-26,9297.0,1337.0,0.0
216532,O57304_0_5155,57304,2025-01-30,13640.0,1510.0,0.0
216545,O57308_0_6230,57308,2025-01-31,9406.0,986.0,0.0
216561,O57313_0_4110,57313,2025-02-18,10340.0,1347.0,0.0
216576,O57318_0_3005,57318,2025-02-04,12585.0,1122.0,0.0
216581,,57319,2025-02-12,,,
216586,O57320_0_2649,57320,2025-02-18,13595.0,1550.0,0.0
216591,O57321_0_3774,57321,2025-02-13,12848.0,1116.0,0.0
216596,O57321_1_9349,57321,2025-02-17,9076.0,953.0,0.0
216604,O57322_0_3969,57322,2025-01-11,8711.0,1018.0,0.0
216609,O57322_1_6564,57322,2025-01-15,13907.0,1290.0,0.0
216614,O57323_0_3794,57323,2025-01-29,8265.0,1087.0,0.0
216635,O57329_0_5415,57329,2025-01-18,12077.0,1353.0,0.0
216641,O57330_0_8651,57330,2025-01-17,11551.0,1174.0,0.0
216649,O57333_0_8004,57333,2025-01-09,9825.0,836.0,0.0
216661,O57337_0_8072,57337,2025-01-28,9275.0,921.0,0.0
216666,O57337_1_9423,57337,2025-02-02,7394.0,487.0,0.0
216675,O57339_0_5862,57339,2025-01-07,10695.0,715.0,0.0
216683,O57342_0_5388,57342,2025-01-31,11783.0,1135.0,990.0
216699,O57346_0_9661,57346,2025-01-25,12603.0,1220.0,0.0
216704,O57346_1_7727,57346,2025-01-31,9343.0,679.0,0.0
216717,O57349_0_5237,57349,2025-01-09,13057.0,1599.0,0.0
216722,O57350_0_3450,57350,2025-02-22,10950.0,1383.0,0.0
216728,O57352_0_9776,57352,2025-02-03,6391.0,518.0,0.0
216742,O57356_0_4056,57356,2025-01-05,8531.0,505.0,0.0
216756,O57361_0_5849,57361,2025-01-24,11274.0,1193.0,0.0
216782,O57368_0_1301,57368,2025-01-12,9816.0,1016.0,0.0
216795,O57371_0_3271,57371,2025-01-14,10800.0,1249.0,1490.0
216804,O57373_0_3729,57373,2025-01-11,13592.0,1581.0,0.0
216813,O57376_0_1989,57376,2025-01-07,10606.0,959.0,0.0
216833,O57383_0_6911,57383,2025-01-04,9176.0,903.0,0.0
216865,O57393_0_1564,57393,2025-01-21,10947.0,1432.0,0.0
216873,,57394,2025-02-09,10350.0,782.0,0.0
216888,O57400_0_8109,57400,2025-02-16,8675.0,684.0,0.0
216905,O57405_0_9457,57405,2025-01-01,12747.0,1209.0,1490.0
216912,O57407_0_6306,57407,2025-02-13,10987.0,899.0,0.0
216917,O57407_1_8943,57407,2025-02-20,8536.0,882.0,0.0
216922,O57408_0_4714,57408,2025-01-04,7609.0,935.0,0.0
216936,O57412_0_4649,57412,2025-01-24,9229.0,807.0,0.0
216960,O57420_0_3575,57420,2025-01-20,7594.0,770.0,0.0
216969,O57423_0_3805,57423,2025-01-30,8954.0,907.0,0.0
216989,O57429_0_9235,57429,2025-02-18,8259.0,880.0,0.0
216994,O57430_0_9210,57430,2025-01-22,8882.0,866.0,0.0
216999,O57430_1_6787,57430,2025-01-24,9763.0,803.0,0.0
217005,O57431_0_2428,57431,2025-01-10,8902.0,1114.0,0.0
217016,O57435_0_9347,57435,2025-01-07,8031.0,662.0,0.0
217029,O57439_0_2329,57439,2025-01-28,10565.0,674.0,0.0
217034,O57439_1_8180,57439,2025-02-02,9503.0,1134.0,0.0
217039,O57440_0_8107,57440,2025-01-27,11313.0,1085.0,0.0
217047,O57441_0_7212,57441,2025-01-30,11271.0,1063.0,0.0
217065,O57447_0_3635,57447,2025-02-23,8023.0,875.0,0.0
217091,O57456_0_2339,57456,2025-01-04,11922.0,1185.0,0.0
217103,O57460_0_4072,57460,2025-02-16,11001.0,1451.0,990.0
217109,O57462_0_8510,57462,2025-02-22,11344.0,1392.0,0.0
217114,O57463_0_1790,57463,2025-01-10,7526.0,785.0,0.0
217119,O57463_1_3967,57463,2025-01-16,6520.0,586.0,0.0
217125,O57465_0_7185,57465,2025-02-07,8675.0,1198.0,0.0
217138,,57468,2025-01-02,8556.0,952.0,0.0
217143,O57469_0_1054,57469,2025-01-29,9506.0,1028.0,0.0
217151,O57471_0_2994,57471,2025-01-06,8061.0,669.0,1490.0
217158,O57474_0_2740,57474,2025-01-06,9115.0,1225.0,990.0
217165,O57475_0_2971,57475,2025-01-20,9965.0,1057.0,0.0
217170,O57476_0_6026,57476,2025-01-08,8694.0,1227.0,0.0
217175,O57476_1_8533,57476,2025-01-09,8715.0,623.0,0.0
217181,O57478_0_5661,57478,2025-01-03,8160.0,645.0,0.0
217186,O57479_0_3608,57479,2025-01-06,7600.0,668.0,0.0
217193,O57481_0_8600,57481,2025-02-22,13182.0,1396.0,0.0
217198,O57482_0_1740,57482,2025-01-22,11340.0,1722.0,0.0
217206,O57483_0_7466,57483,2025-02-21,9751.0,1042.0,0.0
217211,O57484_0_6674,57484,2025-02-09,6841.0,609.0,990.0
217216,O57484_1_4332,57484,2025-02-14,8445.0,1174.0,0.0
217221,O57485_0_6747,57485,2025-02-16,14361.0,1572.0,0.0
217231,O57487_0_4486,57487,2025-02-16,12518.0,1027.0,0.0
217250,O57493_0_5117,57493,2025-01-09,8914.0,695.0,0.0
217261,O57496_0_7180,57496,2025-01-14,11373.0,967.0,0.0
217269,O57498_0_7514,57498,2025-01-18,11429.0,1067.0,0.0
217294,O57505_0_3531,57505,2025-01-17,9933.0,1264.0,0.0
217299,O57506_0_7623,57506,2025-02-03,11528.0,1121.0,0.0
217304,O57506_1_8739,57506,2025-02-08,9495.0,1175.0,0.0
217314,O57509_0_3644,57509,2025-02-09,8426.0,1056.0,0.0
217322,O57510_0_9755,57510,2025-02-20,10364.0,782.0,0.0
217334,O57514_0_5877,57514,2025-01-02,9968.0,980.0,0.0
217339,O57515_0_2023,57515,2025-02-20,9158.0,604.0,0.0
217356,O57520_0_5029,57520,2025-02-10,12102.0,1004.0,0.0
217369,O57524_0_9269,57524,2025-02-14,9061.0,784.0,0.0
217383,O57529_0_2998,57529,2025-01-12,11451.0,1226.0,0.0
217398,O57533_0_9588,57533,2025-02-05,8116.0,828.0,0.0
217407,O57534_0_7450,57534,2025-02-06,13279.0,1155.0,0.0
217412,O57535_0_1360,57535,2025-01-08,5882.0,724.0,0.0
217430,O57542_0_8456,57542,2025-02-12,8830.0,782.0,0.0
217435,O57543_0_3932,57543,2025-01-11,10030.0,1200.0,0.0
217445,O57546_0_8550,57546,2025-02-06,11062.0,1235.0,0.0
217450,O57547_0_7807,57547,2025-02-15,12712.0,893.0,0.0
217455,O57548_0_8114,57548,2025-01-03,10329.0,832.0,0.0
217463,O57549_0_9477,57549,2025-01-16,6124.0,689.0,0.0
217468,O57550_0_4057,57550,2025-02-18,9848.0,806.0,0.0
217477,O57553_0_8873,57553,2025-01-03,12173.0,1537.0,0.0
217502,O57559_0_3296,57559,2025-02-27,13304.0,1063.0,0.0
217509,O57562_0_5472,57562,2025-02-05,9484.0,770.0,0.0
217514,O57563_0_7723,57563,2025-01-18,10971.0,1395.0,0.0
217521,O57565_0_6993,57565,2025-02-14,8007.0,917.0,0.0
217526,O57566_0_3202,57566,2025-01-20,8042.0,905.0,0.0
217546,O57574_0_4753,57574,2025-01-05,13462.0,1748.0,0.0
217551,O57575_0_9797,57575,2025-01-30,12263.0,768.0,0.0
217560,O57577_0_4032,57577,2025-02-08,9953.0,1199.0,0.0
217588,O57585_0_7273,57585,2025-01-09,11112.0,815.0,1490.0
217607,O57591_0_1237,57591,2025-01-27,10174.0,911.0,0.0
217612,,57592,2025-01-10,,,
217623,O57594_0_5469,57594,2025-02-12,12080.0,1439.0,0.0
217634,O57596_0_1022,57596,2025-02-19,11481.0,1241.0,0.0
217645,O57598_0_7934,57598,2025-02-28,9928.0,1138.0,0.0
217650,O57599_0_9493,57599,2025-01-12,11662.0,1101.0,0.0
217670,O57606_0_2927,57606,2025-02-24,12752.0,1462.0,0.0
217675,O57606_1_4323,57606,2025-02-26,5484.0,531.0,0.0
217692,O57614_0_9899,57614,2025-01-26,11169.0,1032.0,0.0
217708,O57619_0_2606,57619,2025-01-28,7044.0,768.0,0.0
217716,O57621_0_1475,57621,2025-01-30,7586.0,779.0,0.0
217743,O57629_0_3463,57629,2025-02-19,9683.0,846.0,0.0
217748,O57629_1_9634,57629,2025-02-23,15060.0,1488.0,0.0
217761,O57632_0_8641,57632,2025-02-05,7186.0,560.0,990.0
217766,O57632_1_3685,57632,2025-02-11,11242.0,1406.0,0.0
217778,O57635_0_1099,57635,2025-01-26,8616.0,668.0,0.0
217791,O57640_0_6019,57640,2025-02-11,9802.0,1074.0,0.0
217800,O57642_0_9058,57642,2025-02-09,12003.0,1283.0,0.0
217805,O57643_0_2976,57643,2025-02-19,10402.0,857.0,0.0
217810,,57643,2025-02-26,9142.0,900.0,0.0
217816,O57645_0_4441,57645,2025-01-22,9466.0,1094.0,0.0
217822,O57647_0_4978,57647,2025-02-03,12991.0,1138.0,0.0
217831,O57649_0_2161,57649,2025-01-03,9053.0,658.0,0.0
217849,O57653_0_1112,57653,2025-02-10,12174.0,913.0,0.0
217863,O57658_0_9629,57658,2025-02-07,7826.0,814.0,0.0
217872,O57660_0_2476,57660,2025-01-04,8877.0,703.0,0.0
217886,O57663_0_9669,57663,2025-02-11,9496.0,790.0,0.0
217892,O57664_0_9090,57664,2025-02-08,8175.0,1115.0,990.0
217897,O57664_1_2918,57664,2025-02-11,12012.0,1194.0,0.0
217902,O57665_0_1072,57665,2025-02-18,7578.0,574.0,0.0
217910,O57667_0_9690,57667,2025-01-05,4750.0,679.0,0.0
217915,O57667_1_8941,57667,2025-01-07,11809.0,996.0,0.0
217922,O57670_0_7515,57670,2025-01-02,9297.0,564.0,0.0
217948,O57678_0_8862,57678,2025-02-19,10771.0,986.0,0.0
217955,O57680_0_4918,57680,2025-02-26,9759.0,795.0,0.0
217967,O57685_0_7175,57685,2025-01-09,13652.0,1459.0,1490.0
217976,O57688_0_4533,57688,2025-02-22,8457.0,1065.0,0.0
217984,O57689_0_8759,57689,2025-02-13,10537.0,1032.0,0.0
217995,O57692_0_5151,57692,2025-01-04,6512.0,613.0,0.0
218001,O57694_0_6926,57694,2025-01-18,10783.0,1066.0,0.0
218006,O57695_0_2309,57695,2025-02-17,12064.0,1049.0,0.0
218021,O57699_0_1895,57699,2025-02-25,10465.0,1150.0,1490.0
218034,O57705_0_2547,57705,2025-01-18,11826.0,1339.0,0.0
218043,O57707_0_5280,57707,2025-02-23,11573.0,1053.0,0.0
218062,O57712_0_2392,57712,2025-01-11,11542.0,1042.0,0.0
218074,O57715_0_1579,57715,2025-01-22,10602.0,656.0,0.0
218081,O57717_0_3228,57717,2025-01-12,7937.0,819.0,0.0
218086,O57718_0_3385,57718,2025-02-08,11972.0,701.0,0.0
218099,O57721_0_8341,57721,2025-01-27,10849.0,1566.0,0.0
218104,O57722_0_8689,57722,2025-01-16,9724.0,901.0,0.0
218117,O57726_0_3066,57726,2025-01-12,9807.0,791.0,0.0
218122,O57727_0_5264,57727,2025-01-04,6230.0,552.0,0.0
218131,O57729_0_2692,57729,2025-02-03,8559.0,540.0,0.0
218136,,57730,2025-01-13,8298.0,952.0,0.0
218157,O57736_0_7501,57736,2025-02-10,12827.0,1439.0,0.0
218162,O57736_1_6660,57736,2025-02-14,8213.0,900.0,0.0
218167,O57736_2_8711,57736,2025-02-20,12129.0,913.0,990.0
218173,O57738_0_2181,57738,2025-01-31,7833.0,752.0,0.0
218178,O57738_1_3051,57738,2025-02-02,12005.0,1277.0,0.0
218195,O57744_0_3532,57744,2025-02-07,4447.0,519.0,990.0
218200,O57745_0_7006,57745,2025-02-23,12782.0,1680.0,0.0
218205,O57745_1_9553,57745,2025-02-28,10516.0,1290.0,0.0
218212,O57747_0_4632,57747,2025-01-04,8309.0,1065.0,0.0
218221,,57750,2025-02-27,10464.0,1043.0,0.0
218226,O57750_1_2031,57750,2025-03-01,10430.0,1087.0,0.0
218250,O57759_0_7604,57759,2025-01-25,8764.0,1096.0,0.0
218257,O57761_0_3976,57761,2025-02-12,8041.0,719.0,0.0
218267,O57764_0_9888,57764,2025-01-25,10651.0,711.0,0.0
218272,O57765_0_9913,57765,2025-01-19,8871.0,955.0,1490.0
218293,O57771_0_9226,57771,2025-01-09,8886.0,1109.0,0.0
218298,O57771_1_7668,57771,2025-01-11,10751.0,974.0,0.0
218305,O57773_0_2277,57773,2025-02-03,11206.0,1371.0,0.0
218310,O57774_0_2027,57774,2025-01-28,11709.0,1266.0,0.0
218325,O57777_0_6630,57777,2025-01-21,5974.0,743.0,0.0
218345,O57785_0_4095,57785,2025-02-23,8184.0,834.0,0.0
218350,O57785_1_1311,57785,2025-02-28,8949.0,979.0,0.0
218366,O57789_0_4890,57789,2025-02-16,10470.0,938.0,1490.0
218378,O57792_0_3509,57792,2025-02-25,11828.0,1047.0,0.0
218387,O57794_0_1732,57794,2025-01-01,6711.0,640.0,0.0
218392,,57795,2025-01-15,13758.0,1280.0,0.0
218400,O57796_0_3113,57796,2025-02-07,12942.0,1220.0,0.0
218407,O57799_0_5294,57799,2025-02-18,8184.0,943.0,0.0
218425,O57804_0_5132,57804,2025-02-24,7741.0,678.0,0.0
218433,O57806_0_2936,57806,2025-01-30,10274.0,1370.0,0.0
218449,O57809_0_8044,57809,2025-01-30,10951.0,896.0,1490.0
218455,O57810_0_3319,57810,2025-02-25,8161.0,783.0,0.0
218462,O57812_0_9671,57812,2025-01-04,11392.0,1181.0,0.0
218468,O57814_0_6438,57814,2025-02-19,12427.0,1306.0,0.0
218480,O57817_0_2760,57817,2025-02-11,9198.0,1167.0,0.0
218491,O57821_0_8461,57821,2025-01-08,10606.0,1243.0,0.0
218499,O57822_0_8446,57822,2025-01-14,11549.0,797.0,0.0
218504,O57822_1_1365,57822,2025-01-18,11403.0,1411.0,0.0
218510,O57824_0_7127,57824,2025-01-27,11228.0,792.0,0.0
218519,O57826_0_1018,57826,2025-01-05,11721.0,1137.0,0.0
218550,O57836_0_2573,57836,2025-02-10,12986.0,1215.0,0.0
218555,O57837_0_9359,57837,2025-02-10,10965.0,1118.0,0.0
218560,O57838_0_1916,57838,2025-02-15,8139.0,606.0,0.0
218573,O57841_0_2719,57841,2025-01-21,14262.0,1457.0,0.0
218578,O57841_1_1055,57841,2025-01-22,10527.0,1114.0,0.0
218599,O57848_0_6610,57848,2025-02-03,9470.0,1301.0,0.0
218604,O57849_0_6157,57849,2025-02-15,12317.0,1259.0,0.0
218609,O57850_0_3057,57850,2025-01-13,9040.0,1007.0,0.0
218618,O57851_0_4678,57851,2025-02-06,8203.0,708.0,0.0
218627,O57853_0_7978,57853,2025-02-25,8154.0,575.0,0.0
218639,O57856_0_2387,57856,2025-02-13,7453.0,642.0,0.0
218657,O57860_0_9678,57860,2025-02-07,11468.0,1438.0,0.0
218676,O57868_0_5863,57868,2025-02-06,8267.0,561.0,990.0
218688,O57872_0_5414,57872,2025-01-07,9085.0,1029.0,990.0
218702,O57877_0_7902,57877,2025-01-04,8537.0,709.0,0.0
218708,O57879_0_8652,57879,2025-01-30,9136.0,1129.0,0.0
218717,O57882_0_3968,57882,2025-02-25,8942.0,1085.0,0.0
218725,O57884_0_7638,57884,2025-02-18,10048.0,861.0,0.0
218733,O57886_0_1681,57886,2025-01-15,8703.0,858.0,0.0
218738,O57887_0_6416,57887,2025-02-17,11912.0,882.0,0.0
218751,O57891_0_1581,57891,2025-02-07,6993.0,770.0,1490.0
218756,O57891_1_8930,57891,2025-02-09,12879.0,1089.0,0.0
218761,O57892_0_1763,57892,2025-02-08,10899.0,1104.0,0.0
218767,O57893_0_9287,57893,2025-02-25,7434.0,887.0,0.0
218772,O57893_1_7569,57893,2025-02-27,11107.0,1034.0,0.0
218777,O57894_0_5888,57894,2025-02-01,7180.0,551.0,0.0
218782,O57895_0_8542,57895,2025-02-03,10609.0,963.0,0.0
218796,O57899_0_7917,57899,2025-01-11,9593.0,987.0,0.0
218801,O57899_1_8222,57899,2025-01-17,7623.0,997.0,0.0
218809,O57901_0_8516,57901,2025-01-05,9158.0,923.0,0.0
218822,O57905_0_6017,57905,2025-01-24,11556.0,965.0,0.0
218827,O57906_0_7327,57906,2025-02-20,9702.0,879.0,0.0
218832,O57907_0_2569,57907,2025-01-16,7868.0,769.0,0.0
218837,O57908_0_8412,57908,2025-01-07,6416.0,430.0,0.0
218843,O57909_0_8929,57909,2025-01-22,12787.0,1413.0,0.0
218849,O57911_0_1087,57911,2025-01-30,11168.0,1597.0,0.0
218854,O57912_0_3037,57912,2025-01-18,11245.0,885.0,0.0
218876,O57919_0_9456,57919,2025-01-04,13141.0,1151.0,0.0
218902,O57926_0_8753,57926,2025-02-12,9789.0,1068.0,0.0
218907,O57926_1_3616,57926,2025-02-18,7498.0,688.0,990.0
218912,O57927_0_9300,57927,2025-01-23,15953.0,1384.0,0.0
218919,O57929_0_8465,57929,2025-02-04,8129.0,674.0,0.0
218929,O57932_0_4007,57932,2025-02-16,9087.0,830.0,0.0
218934,O57932_1_8213,57932,2025-02-23,8525.0,1107.0,0.0
218952,O57939_0_8225,57939,2025-01-20,12996.0,689.0,0.0
218957,O57939_1_6217,57939,2025-01-25,9718.0,824.0,0.0
218976,O57946_0_1047,57946,2025-01-17,16087.0,1054.0,0.0
218995,O57952_0_4093,57952,2025-01-07,14560.0,1319.0,0.0
219003,O57955_0_7418,57955,2025-01-02,9023.0,1007.0,0.0
219011,O57956_0_9351,57956,2025-02-24,6436.0,484.0,0.0
219017,O57958_0_3586,57958,2025-02-11,12493.0,1166.0,0.0
219038,O57963_0_4476,57963,2025-02-10,9383.0,973.0,1490.0
219051,O57967_0_1804,57967,2025-01-01,5805.0,645.0,0.0
219064,O57972_0_6086,57972,2025-02-25,9449.0,1163.0,0.0
219073,O57974_0_5376,57974,2025-01-27,8470.0,776.0,0.0
219081,O57977_0_7583,57977,2025-01-15,9540.0,804.0,0.0
219089,O57979_0_9601,57979,2025-01-21,10072.0,739.0,0.0
219094,O57979_1_9565,57979,2025-01-23,5470.0,395.0,1490.0
219099,O57980_0_6256,57980,2025-02-06,10252.0,1044.0,0.0
219104,O57981_0_1404,57981,2025-01-18,13524.0,1667.0,0.0
219109,O57981_1_9344,57981,2025-01-24,13159.0,1112.0,0.0
219131,O57987_0_9616,57987,2025-01-20,9565.0,951.0,0.0
219145,O57991_0_6973,57991,2025-01-18,11551.0,1217.0,0.0
219165,,58001,2025-02-14,8104.0,612.0,0.0
219171,O58003_0_8391,58003,2025-01-19,10020.0,853.0,0.0
219186,O58007_0_9797,58007,2025-01-06,11686.0,1068.0,0.0
219192,O58009_0_8565,58009,2025-02-27,10274.0,881.0,0.0
219205,O58014_0_4507,58014,2025-02-11,9025.0,741.0,0.0
219210,O58015_0_4056,58015,2025-01-18,9828.0,726.0,0.0
219221,O58019_0_2738,58019,2025-02-25,10282.0,1065.0,0.0
219226,O58020_0_1222,58020,2025-01-02,7161.0,484.0,0.0
219231,O58020_1_1353,58020,2025-01-04,10807.0,498.0,0.0
219258,O58030_0_8773,58030,2025-01-30,12709.0,1038.0,0.0
219267,O58031_0_9480,58031,2025-02-13,9791.0,651.0,1490.0
219276,O58033_0_2769,58033,2025-02-05,10110.0,614.0,0.0
219285,O58035_0_8095,58035,2025-01-02,12428.0,1294.0,0.0
219294,O58038_0_5222,58038,2025-01-16,9687.0,932.0,0.0
219305,O58040_0_9323,58040,2025-01-02,11983.0,750.0,0.0
219310,O58041_0_1753,58041,2025-01-19,9429.0,803.0,0.0
219324,O58044_0_2260,58044,2025-02-04,11580.0,1203.0,0.0
219344,O58050_0_1188,58050,2025-02-24,11860.0,1119.0,0.0
219350,O58052_0_1969,58052,2025-01-08,6969.0,799.0,0.0
219355,O58053_0_3937,58053,2025-01-25,10455.0,1251.0,0.0
219365,O58056_0_2914,58056,2025-01-01,8501.0,911.0,0.0
219378,O58059_0_2521,58059,2025-01-26,11232.0,1037.0,0.0
219386,O58060_0_9756,58060,2025-02-15,9790.0,1077.0,990.0
219393,O58062_0_3541,58062,2025-01-19,8135.0,741.0,0.0
219401,O58064_0_9363,58064,2025-01-18,9347.0,1183.0,0.0
219419,O58070_0_5985,58070,2025-02-04,8466.0,753.0,0.0
219433,O58074_0_4125,58074,2025-01-20,6254.0,744.0,0.0
219450,O58079_0_4794,58079,2025-01-23,9577.0,596.0,1490.0
